data,hospitais_relataram_estado_critico,hospitais_relataram_estado_nao_critico,hospitais_previram_estado_critico,hospitais_previram_estado_nao_critico,admissoes_adultos_covid_confirmado,pacientes_uti_adultos_covid_confirmado,internacoes_pediatricas_covid_confirmado,total_leitos_uti_adultos,mortes_covid,total_testes_acumulado,testes_diarios,media_movel_testes_diarios,taxa_positividade_curto_prazo,testes_por_caso_curto_prazo
2021-09-26,957,4110,1045,4017,7260.0,21543.0,1305.0,6215,1239.0,578623848.0,880745.0,1650746.0,0.068,14.7
2021-09-27,978,3622,1062,3533,7115.0,21256.0,1262.0,5664,1411.0,579857725.0,1233877.0,1628230.0,0.067,14.9
2021-09-28,959,3645,1053,3544,8326.0,20882.0,1224.0,5666,1333.0,581739548.0,1881823.0,1621068.0,0.067,14.9
2021-09-29,1005,4168,1106,4056,7956.0,20400.0,1238.0,6215,1341.0,583759889.0,2020341.0,1614013.0,0.066,15.2
2021-09-30,982,4107,1081,4000,7715.0,19802.0,1202.0,6217,1346.0,585700657.0,1940768.0,1605239.0,0.065,15.4
2021-10-01,997,4081,1084,3987,7587.0,19272.0,1185.0,6214,1186.0,587533446.0,1832789.0,1592553.0,0.064,15.6
2021-10-02,947,4126,1033,4035,7101.0,18942.0,1141.0,6215,1175.0,588857395.0,1323949.0,1587756.0,0.064,15.6
2021-10-03,944,4122,1028,4031,6308.0,18770.0,1142.0,6210,1164.0,589663327.0,805932.0,1577068.0,0.063,15.9
2021-10-04,968,3638,1048,3548,6300.0,18674.0,1130.0,5665,1250.0,590941951.0,1278624.0,1583461.0,0.062,16.1
2021-10-05,944,3638,1033,3543,7375.0,18261.0,1138.0,5662,1095.0,592793690.0,1851739.0,1579163.0,0.061,16.4
2021-10-06,989,4160,1088,4055,7410.0,17911.0,1109.0,6210,1101.0,594779001.0,1985311.0,1574159.0,0.06,16.7
2021-10-07,967,4105,1058,4009,7185.0,17482.0,1045.0,6211,1215.0,596689435.0,1910434.0,1569825.0,0.059,16.9
2021-10-08,973,4087,1062,3991,6912.0,17010.0,984.0,6211,1169.0,598482563.0,1793128.0,1564160.0,0.059,16.9
2021-10-09,956,4108,1037,4024,6681.0,17374.0,923.0,6212,1065.0,599723471.0,1240908.0,1552297.0,0.058,17.2
2021-10-10,948,4110,1038,4016,5910.0,17888.0,916.0,6209,947.0,600452331.0,728860.0,1541286.0,0.058,17.2
2021-10-11,967,3614,1044,3534,5793.0,17902.0,911.0,5653,969.0,601612264.0,1159933.0,1524330.0,0.058,17.2
2021-10-12,962,3621,1053,3526,6731.0,17755.0,927.0,5653,971.0,603277273.0,1665009.0,1497655.0,0.058,17.2
2021-10-13,1001,4111,1101,4009,6581.0,17534.0,960.0,6212,954.0,605144973.0,1867700.0,1480853.0,0.057,17.5
2021-10-14,1018,4055,1109,3964,6369.0,17069.0,925.0,6215,914.0,607030749.0,1885776.0,1477331.0,0.056,17.9
2021-10-15,976,4095,1066,4005,6380.0,16724.0,871.0,6216,983.0,608753642.0,1722893.0,1467297.0,0.055,18.2
2021-10-16,957,4111,1042,4025,6045.0,16201.0,855.0,6216,1100.0,609955554.0,1201912.0,1461726.0,0.054,18.5
2021-10-17,949,4118,1039,4028,5260.0,16038.0,792.0,6214,952.0,610657424.0,701870.0,1457870.0,0.053,18.9
2021-10-18,934,3638,1029,3541,5210.0,16213.0,764.0,5640,850.0,611893348.0,1235924.0,1468726.0,0.052,19.2
2021-10-19,952,3617,1046,3520,5966.0,15980.0,774.0,5634,918.0,613618584.0,1725236.0,1477330.0,0.051,19.6
2021-10-20,1015,4176,1109,4079,5775.0,15678.0,796.0,6209,935.0,615509727.0,1891143.0,1480679.0,0.05,20.0
2021-10-21,983,4105,1069,4016,5792.0,15312.0,814.0,6214,899.0,617357108.0,1847381.0,1475194.0,0.05,20.0
2021-10-22,1014,4072,1102,3982,5591.0,15078.0,811.0,6215,824.0,618981265.0,1624157.0,1461089.0,0.05,20.0
2021-10-23,977,4113,1070,4019,5397.0,14681.0,796.0,6215,850.0,620089945.0,1108680.0,1447770.0,0.05,20.0
2021-10-24,979,4115,1064,4027,4703.0,14445.0,777.0,6214,743.0,620726801.0,636856.0,1438482.0,0.05,20.0
2021-10-25,973,3628,1052,3546,4816.0,14612.0,770.0,5647,805.0,621887519.0,1160718.0,1427739.0,0.05,20.0
2021-10-26,961,3630,1057,3531,5383.0,14543.0,747.0,5638,753.0,623575979.0,1688460.0,1422485.0,0.05,20.0
2021-10-27,992,4161,1094,4057,5374.0,14398.0,786.0,6207,816.0,625385614.0,1809635.0,1410841.0,0.05,20.0
2021-10-28,981,4117,1076,4020,5238.0,14100.0,780.0,6214,760.0,627085015.0,1699401.0,1389701.0,0.05,20.0
2021-10-29,997,4103,1074,4023,5257.0,12455.0,787.0,6214,795.0,628647631.0,1562616.0,1380909.0,0.05,20.0
2021-10-30,985,4085,1068,4000,5135.0,12152.0,760.0,6214,743.0,629707879.0,1060248.0,1373991.0,0.05,20.0
2021-10-31,978,4094,1066,4003,4436.0,12092.0,721.0,6213,730.0,630324949.0,617070.0,1371164.0,0.05,20.0
2021-11-01,946,3635,1031,3545,4303.0,12108.0,685.0,5639,646.0,631386671.0,1061722.0,1357022.0,0.05,20.0
2021-11-02,947,3627,1032,3538,5257.0,11947.0,685.0,5640,730.0,633035855.0,1649184.0,1351411.0,0.051,19.6
2021-11-03,971,4180,1063,4084,5206.0,11766.0,712.0,6209,683.0,634939123.0,1903268.0,1364787.0,0.051,19.6
2021-11-04,951,4134,1052,4030,5145.0,11555.0,685.0,6211,677.0,636701895.0,1762772.0,1373840.0,0.052,19.2
2021-11-05,966,4111,1050,4022,5150.0,11341.0,667.0,6211,648.0,638301460.0,1599565.0,1379118.0,0.052,19.2
2021-11-06,924,4136,1025,4033,5040.0,11231.0,655.0,6212,631.0,639424618.0,1123158.0,1388106.0,0.053,18.9
2021-11-07,910,4142,1005,4044,4618.0,11210.0,622.0,6211,679.0,640262608.0,837990.0,1419666.0,0.053,18.9
2021-11-08,916,3652,1005,3559,4774.0,11332.0,622.0,5639,742.0,641517444.0,1254836.0,1447253.0,0.053,18.9
2021-11-09,930,3643,1028,3539,5597.0,11356.0,649.0,5635,672.0,643391637.0,1874193.0,1479397.0,0.053,18.9
2021-11-10,970,4217,1086,4092,5429.0,11289.0,670.0,6208,705.0,645226707.0,1835070.0,1469655.0,0.055,18.2
2021-11-11,937,4144,1054,4017,5421.0,11280.0,654.0,6209,705.0,646964180.0,1737473.0,1466041.0,0.056,17.9
2021-11-12,957,4116,1057,4008,5457.0,11271.0,673.0,6209,759.0,648459331.0,1495151.0,1451124.0,0.057,17.5
2021-11-13,933,4133,1045,4016,5464.0,11296.0,659.0,6212,635.0,649578778.0,1119447.0,1450594.0,0.058,17.2
2021-11-14,902,4168,1012,4052,4932.0,11264.0,613.0,6213,628.0,650356478.0,777700.0,1441981.0,0.058,17.2
2021-11-15,918,3656,1009,3558,5107.0,11534.0,590.0,5642,600.0,651619561.0,1263083.0,1443160.0,0.059,16.9
2021-11-16,952,3638,1042,3539,6238.0,11600.0,647.0,5646,687.0,653480451.0,1860890.0,1441259.0,0.06,16.7
2021-11-17,982,4200,1081,4092,6080.0,11664.0,677.0,6212,818.0,655449439.0,1968988.0,1460390.0,0.06,16.7
2021-11-18,980,4099,1082,3989,6234.0,11792.0,674.0,6216,759.0,657347669.0,1898230.0,1483356.0,0.061,16.4
2021-11-19,987,4092,1092,3977,5873.0,11823.0,668.0,6217,750.0,659019699.0,1672030.0,1508624.0,0.061,16.4
2021-11-20,941,4119,1055,3995,5854.0,11785.0,646.0,6218,686.0,660164042.0,1144343.0,1512181.0,0.061,16.4
2021-11-21,932,4122,1051,3991,5336.0,11973.0,636.0,6218,683.0,660927267.0,763225.0,1510113.0,0.062,16.1
2021-11-22,957,3631,1061,3518,5820.0,12296.0,654.0,5645,733.0,662081804.0,1154537.0,1494606.0,0.063,15.9
2021-11-23,958,3629,1067,3511,6845.0,12329.0,680.0,5647,827.0,663708162.0,1626358.0,1461102.0,0.064,15.6
2021-11-24,998,4172,1118,4040,6536.0,12448.0,703.0,6125,809.0,665368750.0,1660588.0,1417044.0,0.066,15.2
2021-11-25,951,4085,1059,3968,6350.0,12471.0,637.0,6126,717.0,666124965.0,756215.0,1253899.0,0.069,14.5
2021-11-26,960,4076,1056,3972,5603.0,12654.0,594.0,6128,690.0,666889564.0,764599.0,1124266.0,0.072,13.9
2021-11-27,944,4085,1055,3966,6665.0,12849.0,623.0,6128,780.0,667795793.0,906229.0,1090250.0,0.074,13.5
2021-11-28,956,4064,1058,3956,5967.0,13105.0,637.0,6119,902.0,668615319.0,819526.0,1098293.0,0.075,13.3
2021-11-29,968,3605,1060,3497,6355.0,13379.0,667.0,5647,820.0,669984103.0,1368784.0,1128900.0,0.076,13.2
2021-11-30,963,3608,1047,3506,7399.0,13545.0,684.0,5644,861.0,671877951.0,1893848.0,1167113.0,0.077,13.0
2021-12-01,1013,4172,1108,4065,7284.0,13671.0,726.0,6213,1004.0,673848613.0,1970662.0,1211409.0,0.078,12.8
2021-12-02,1002,4081,1098,3971,7130.0,13772.0,765.0,6216,901.0,675895951.0,2047338.0,1395855.0,0.076,13.2
2021-12-03,981,4097,1087,3977,7613.0,13888.0,804.0,6216,911.0,677833193.0,1937242.0,1563376.0,0.074,13.5
2021-12-04,954,4110,1056,3991,7431.0,13942.0,775.0,6216,770.0,679203444.0,1370251.0,1629664.0,0.073,13.7
2021-12-05,966,4099,1063,3986,6706.0,14149.0,796.0,6215,864.0,680022002.0,818558.0,1629526.0,0.073,13.7
2021-12-06,964,3620,1064,3506,6887.0,14455.0,760.0,5644,894.0,681317036.0,1295034.0,1618990.0,0.073,13.7
2021-12-07,980,3587,1072,3481,8311.0,14771.0,817.0,5632,917.0,683265512.0,1948476.0,1626794.0,0.072,13.9
2021-12-08,1011,4168,1109,4052,8155.0,14901.0,828.0,6209,949.0,685318658.0,2053146.0,1638578.0,0.071,14.1
2021-12-09,1010,4059,1103,3954,8188.0,14992.0,866.0,6211,1000.0,687235183.0,1916525.0,1619890.0,0.071,14.1
2021-12-10,1012,4066,1097,3971,8176.0,15236.0,876.0,6214,1048.0,689087758.0,1852575.0,1607795.0,0.071,14.1
2021-12-11,981,4079,1084,3963,7822.0,15326.0,848.0,6213,942.0,690392308.0,1304550.0,1598409.0,0.071,14.1
2021-12-12,976,4077,1076,3964,7113.0,15595.0,813.0,6212,879.0,691202643.0,810335.0,1597234.0,0.071,14.1
2021-12-13,977,3586,1074,3477,6732.0,15914.0,791.0,5639,1080.0,692563758.0,1361115.0,1606675.0,0.071,14.1
2021-12-14,987,3574,1081,3468,8076.0,15993.0,763.0,5630,1016.0,694536128.0,1972370.0,1610088.0,0.073,13.7
2021-12-15,1058,4121,1160,4005,7976.0,15896.0,873.0,6204,1076.0,696659360.0,2123232.0,1620100.0,0.076,13.2
2021-12-16,1040,4039,1137,3934,8009.0,15909.0,907.0,6207,1097.0,698753993.0,2094633.0,1645544.0,0.08,12.5
2021-12-17,1045,4041,1139,3936,8119.0,15941.0,932.0,6211,1163.0,700749979.0,1995986.0,1666032.0,0.085,11.8
2021-12-18,1030,4048,1122,3944,7777.0,15906.0,956.0,6212,1068.0,702233211.0,1483232.0,1691558.0,0.089,11.2
2021-12-19,1015,4064,1119,3948,7199.0,15983.0,962.0,6213,1008.0,703274121.0,1040910.0,1724497.0,0.092,10.9
2021-12-20,1016,3576,1122,3462,7283.0,16210.0,938.0,5641,1026.0,704852303.0,1578182.0,1755506.0,0.099,10.1
2021-12-21,1006,3569,1133,3429,8677.0,16148.0,989.0,5638,1120.0,707071273.0,2218970.0,1790735.0,0.11,9.1
2021-12-22,1050,4107,1186,3961,9009.0,16251.0,1113.0,6188,1297.0,709491742.0,2420469.0,1833197.0,0.122,8.2
2021-12-23,1048,4018,1168,3887,9366.0,16187.0,1183.0,6192,1227.0,711898022.0,2406280.0,1877718.0,0.135,7.4
2021-12-24,1016,4047,1121,3928,9314.0,16240.0,1197.0,6197,1071.0,713685215.0,1787193.0,1847891.0,0.147,6.8
2021-12-25,986,4047,1101,3927,8929.0,16356.0,1179.0,6198,1109.0,714632552.0,947337.0,1771334.0,0.156,6.4
2021-12-26,998,4055,1119,3921,9293.0,16590.0,1240.0,6196,943.0,715600584.0,968032.0,1760923.0,0.164,6.1
2021-12-27,1023,3551,1121,3444,10565.0,17075.0,1444.0,5634,1146.0,717318772.0,1718188.0,1780924.0,0.18,5.6
2021-12-28,1042,3523,1133,3423,13451.0,17274.0,1698.0,5631,1191.0,719633511.0,2314739.0,1794605.0,0.202,5.0
2021-12-29,1085,4073,1203,3944,14758.0,17830.0,2082.0,6205,1306.0,721977670.0,2344159.0,1783704.0,0.224,4.5
2021-12-30,1089,3985,1201,3866,15331.0,18158.0,2270.0,6205,1236.0,724341450.0,2363780.0,1777633.0,0.246,4.1
2021-12-31,1063,4006,1181,3880,16019.0,18382.0,2387.0,6205,1282.0,726359152.0,2017702.0,1810562.0,0.26,3.8
2022-01-01,1056,3990,1171,3870,15110.0,18863.0,2456.0,6205,1196.0,727619218.0,1260066.0,1855238.0,0.267,3.7
2022-01-02,1069,3980,1191,3848,15298.0,19606.0,2644.0,6205,1123.0,728965883.0,1346665.0,1909328.0,0.273,3.7
2022-01-03,1093,3468,1216,3338,16046.0,20341.0,2696.0,5626,1326.0,731226278.0,2260395.0,1986787.0,0.28,3.6
2022-01-04,1103,3469,1217,3344,18770.0,21040.0,2953.0,5623,1324.0,734174731.0,2948453.0,2077317.0,0.286,3.5
2022-01-05,1178,4004,1294,3881,20107.0,21529.0,3269.0,6213,1475.0,737376437.0,3201706.0,2199824.0,0.29,3.4
2022-01-06,1162,3916,1290,3782,20560.0,22134.0,3414.0,6214,1505.0,740557343.0,3180906.0,2316556.0,0.292,3.4
2022-01-07,1181,3886,1325,3738,20921.0,22862.0,3564.0,6213,1539.0,743473487.0,2916144.0,2444905.0,0.292,3.4
2022-01-08,1099,3939,1300,3735,20474.0,23139.0,3501.0,6213,1473.0,745673684.0,2200197.0,2579209.0,0.291,3.4
2022-01-09,1091,3948,1305,3728,18698.0,23789.0,3457.0,6211,1487.0,747331416.0,1657732.0,2623648.0,0.29,3.4
2022-01-10,991,3398,1360,3173,18783.0,24487.0,3421.0,5632,1392.0,749470715.0,2139299.0,2606348.0,0.289,3.5
2022-01-11,986,3396,1341,3195,21468.0,25081.0,3613.0,5629,1453.0,752161369.0,2690654.0,2569520.0,0.287,3.5
2022-01-12,1012,3970,1447,3731,22425.0,25328.0,3883.0,6211,1623.0,755093074.0,2931705.0,2530948.0,0.284,3.5
2022-01-13,1015,3844,1411,3638,22078.0,25558.0,4009.0,6214,1533.0,758116286.0,3023212.0,2508420.0,0.28,3.6
2022-01-14,1003,3857,1430,3615,22451.0,25734.0,3979.0,6215,1558.0,760943723.0,2827437.0,2495748.0,0.276,3.6
2022-01-15,953,3880,1371,3659,21459.0,25802.0,3945.0,6215,1492.0,763008938.0,2065215.0,2476465.0,0.273,3.7
2022-01-16,957,3872,1371,3654,18056.0,25867.0,3792.0,6213,1526.0,764383763.0,1374825.0,2436050.0,0.272,3.7
2022-01-17,972,3409,1365,3164,17241.0,26077.0,3615.0,5644,1617.0,766120810.0,1737047.0,2378585.0,0.272,3.7
2022-01-18,956,3403,1335,3219,20704.0,26372.0,3826.0,5631,1476.0,768716075.0,2595265.0,2364958.0,0.269,3.7
2022-01-19,784,3854,1422,3759,21417.0,26458.0,4070.0,6207,1324.0,771675297.0,2959222.0,2368889.0,0.265,3.8
2022-01-20,790,3621,1339,3582,20912.0,26283.0,4036.0,6208,1313.0,774469819.0,2794522.0,2336219.0,0.262,3.8
2022-01-21,808,3595,1362,3524,20250.0,26023.0,4005.0,6209,1320.0,776947828.0,2478009.0,2286301.0,0.259,3.9
2022-01-22,756,3635,1306,3561,18829.0,25679.0,3914.0,6206,1282.0,778696701.0,1748873.0,2241109.0,0.256,3.9
2022-01-23,757,3630,1304,3558,16359.0,25528.0,3752.0,6208,1247.0,779841938.0,1145237.0,2208311.0,0.254,3.9
2022-01-24,761,3157,1290,3082,16178.0,25562.0,3508.0,5630,1311.0,781403998.0,1562060.0,2183313.0,0.248,4.0
2022-01-25,765,3152,1288,3081,19344.0,25311.0,3638.0,5629,1313.0,783349059.0,1945061.0,2090426.0,0.241,4.1
2022-01-26,721,3734,1400,3768,18681.0,25073.0,3785.0,6211,1238.0,785439617.0,2090558.0,1966331.0,0.233,4.3
2022-01-27,711,3582,1336,3571,17642.0,24470.0,3654.0,6213,1301.0,787485088.0,2045471.0,1859324.0,0.223,4.5
2022-01-28,681,3549,1314,3605,17136.0,24021.0,3584.0,6214,1200.0,789372114.0,1887026.0,1774898.0,0.214,4.7
2022-01-29,644,3593,1235,3664,16050.0,23432.0,3347.0,6212,1137.0,790598136.0,1226022.0,1700205.0,0.208,4.8
2022-01-30,635,3588,1247,3648,13196.0,23196.0,3219.0,6195,1057.0,791361923.0,763787.0,1645712.0,0.202,5.0
2022-01-31,630,3065,1252,3149,12631.0,22909.0,3028.0,5635,1085.0,792609107.0,1247184.0,1600730.0,0.195,5.1
2022-02-01,525,2896,1207,3158,15290.0,22670.0,2920.0,5635,1051.0,794381865.0,1772758.0,1576115.0,0.183,5.5
2022-02-02,459,3426,1305,3830,14603.0,21913.0,3030.0,6214,1021.0,796274005.0,1892140.0,1547770.0,0.171,5.8
2022-02-03,462,3280,1221,3658,13583.0,21330.0,2891.0,6217,1047.0,797874731.0,1600726.0,1484235.0,0.162,6.2
2022-02-04,464,3228,1216,3651,12083.0,20576.0,2757.0,6213,926.0,799357630.0,1482899.0,1426502.0,0.152,6.6
2022-02-05,448,3324,1165,3737,11692.0,19642.0,2602.0,6215,901.0,800476134.0,1118504.0,1411143.0,0.145,6.9
2022-02-06,443,3321,1152,3694,10039.0,19280.0,2439.0,6208,863.0,801109105.0,632971.0,1392455.0,0.14,7.1
2022-02-07,431,2846,1151,3252,9392.0,18979.0,2260.0,5638,836.0,802360160.0,1251055.0,1393008.0,0.132,7.6
2022-02-08,415,2782,1123,3226,11157.0,18351.0,2242.0,5627,796.0,804007683.0,1647523.0,1375117.0,0.122,8.2
2022-02-09,437,3294,1232,3862,10678.0,17716.0,2270.0,6206,809.0,805569797.0,1562114.0,1327970.0,0.114,8.8
2022-02-10,429,3232,1144,3726,9995.0,17044.0,2200.0,6209,725.0,807040293.0,1470496.0,1309366.0,0.106,9.4
2022-02-11,432,3223,1146,3772,9403.0,16121.0,2100.0,6216,813.0,808445919.0,1405626.0,1298327.0,0.099,10.1
2022-02-12,407,3279,1064,3787,8733.0,15437.0,1942.0,6212,736.0,809333628.0,887709.0,1265356.0,0.094,10.6
2022-02-13,411,3285,1072,3783,6935.0,14886.0,1842.0,6202,703.0,809833333.0,499705.0,1246318.0,0.09,11.1
2022-02-14,390,2802,1069,3280,6347.0,14391.0,1752.0,5614,667.0,810818134.0,984801.0,1208282.0,0.084,11.9
2022-02-15,403,2764,1071,3285,7508.0,13814.0,1689.0,5626,648.0,812397574.0,1579440.0,1198556.0,0.078,12.8
2022-02-16,407,3391,1163,3945,7392.0,13145.0,1688.0,6208,585.0,814038641.0,1641067.0,1209835.0,0.072,13.9
2022-02-17,404,3312,1095,3813,7006.0,12545.0,1641.0,6212,842.0,815558797.0,1520156.0,1216929.0,0.067,14.9
2022-02-18,408,3305,1092,3828,6417.0,11927.0,1609.0,6214,539.0,816926605.0,1367808.0,1211527.0,0.063,15.9
2022-02-19,370,3395,1026,3934,5783.0,11237.0,1550.0,6214,496.0,817825587.0,898982.0,1213137.0,0.059,16.9
2022-02-20,363,3415,1038,3907,4732.0,10777.0,1458.0,6202,488.0,818285082.0,459495.0,1207393.0,0.057,17.5
2022-02-21,361,2917,1018,3438,4423.0,10453.0,1378.0,5624,458.0,819001368.0,716286.0,1169033.0,0.056,17.9
2022-02-22,361,2868,1010,3388,5376.0,10174.0,1375.0,5619,458.0,820224304.0,1222936.0,1118104.0,0.053,18.9
2022-02-23,358,3342,1092,3999,5247.0,9622.0,1357.0,6211,474.0,821602495.0,1378191.0,1080551.0,0.051,19.6
2022-02-24,377,3337,1041,3880,4783.0,9113.0,1274.0,6213,414.0,822839137.0,1236642.0,1040049.0,0.049,20.4
2022-02-25,371,3307,1030,3838,4545.0,8605.0,1249.0,6214,383.0,823971491.0,1132354.0,1006412.0,0.046,21.7
2022-02-26,354,3329,993,3850,4179.0,7998.0,1161.0,6211,355.0,824675471.0,703980.0,978555.0,0.045,22.2
2022-02-27,351,3335,985,3864,3361.0,7595.0,1098.0,6201,322.0,825098976.0,423505.0,973413.0,0.043,23.3
2022-02-28,340,2826,964,3370,3184.0,7358.0,1030.0,5606,318.0,825994580.0,895604.0,999030.0,0.041,24.4
2022-03-01,338,2810,957,3382,3897.0,7148.0,1001.0,5603,343.0,827271976.0,1277396.0,1006810.0,0.038,26.3
2022-03-02,351,3315,1062,4006,3839.0,6797.0,1017.0,6201,324.0,828517572.0,1245596.0,987868.0,0.035,28.6
2022-03-03,345,3302,998,3852,3527.0,6488.0,992.0,6204,316.0,829726397.0,1208825.0,983894.0,0.033,30.3
2022-03-04,343,3293,985,3886,3301.0,6039.0,968.0,6208,250.0,830796369.0,1069972.0,974983.0,0.031,32.3
2022-03-05,314,3365,937,3917,3062.0,5681.0,948.0,6204,280.0,831464823.0,668454.0,969907.0,0.03,33.3
2022-03-06,325,3351,928,3909,2501.0,5492.0,948.0,6204,249.0,831820318.0,355495.0,960192.0,0.029,34.5
2022-03-07,318,2844,948,3383,2333.0,5345.0,868.0,5613,241.0,832613626.0,793308.0,945578.0,0.028,35.7
2022-03-08,321,2834,930,3388,2697.0,4988.0,841.0,5604,230.0,833822537.0,1208911.0,935794.0,0.027,37.0
2022-03-09,325,3349,992,4080,2657.0,4743.0,810.0,6197,234.0,834962148.0,1139611.0,920654.0,0.025,40.0
2022-03-10,315,3310,934,3911,2554.0,4440.0,794.0,6206,227.0,835976902.0,1014754.0,892929.0,0.025,40.0
2022-03-11,317,3307,951,3941,2492.0,4174.0,743.0,6206,180.0,836978185.0,1001283.0,883117.0,0.024,41.7
2022-03-12,309,3338,896,3935,2328.0,3882.0,697.0,6204,200.0,837611294.0,633109.0,878067.0,0.023,43.5
2022-03-13,304,3387,882,3988,1786.0,3777.0,654.0,6205,151.0,837963317.0,352023.0,877571.0,0.022,45.5
2022-03-14,289,2854,875,3466,1649.0,3681.0,614.0,5616,155.0,838758789.0,795472.0,877880.0,0.022,45.5
2022-03-15,291,2852,876,3450,2206.0,3504.0,629.0,5613,192.0,839984557.0,1225768.0,880289.0,0.022,45.5
2022-03-16,307,3351,982,4078,2120.0,3453.0,623.0,6205,160.0,841183223.0,1198666.0,888725.0,0.021,47.6
2022-03-17,312,3293,911,3934,2006.0,3296.0,607.0,6210,173.0,842290190.0,1106967.0,901898.0,0.021,47.6
2022-03-18,306,3374,900,3965,1938.0,3129.0,584.0,6210,180.0,843300968.0,1010778.0,903255.0,0.021,47.6
2022-03-19,298,3342,880,3971,1783.0,3040.0,592.0,6209,159.0,843913936.0,612968.0,900377.0,0.021,47.6
2022-03-20,301,3357,875,3958,1479.0,2937.0,558.0,6208,144.0,844268636.0,354700.0,900760.0,0.021,47.6
2022-03-21,281,2853,863,3459,1385.0,2869.0,533.0,5599,140.0,845046988.0,778352.0,898314.0,0.022,45.5
2022-03-22,285,2842,859,3441,1747.0,2738.0,520.0,5594,166.0,846192404.0,1145416.0,886835.0,0.022,45.5
2022-03-23,292,3349,944,4108,1796.0,2593.0,544.0,6201,142.0,847300512.0,1108108.0,873898.0,0.022,45.5
2022-03-24,301,3322,876,3966,1640.0,2499.0,522.0,6206,180.0,848291349.0,990837.0,857308.0,0.023,43.5
2022-03-25,294,3317,891,3942,1622.0,2314.0,509.0,6202,158.0,849262770.0,971421.0,851686.0,0.023,43.5
2022-03-26,281,3359,835,3986,1666.0,2214.0,489.0,6207,122.0,849891566.0,628796.0,853947.0,0.023,43.5
2022-03-27,286,3346,855,4017,1346.0,2170.0,476.0,6205,96.0,850227637.0,336071.0,851286.0,0.023,43.5
2022-03-28,275,2846,841,3475,1202.0,2134.0,459.0,5594,107.0,850934608.0,706971.0,841089.0,0.024,41.7
2022-03-29,281,2827,832,3456,1462.0,2091.0,455.0,5579,92.0,851988727.0,1054119.0,828046.0,0.025,40.0
2022-03-30,299,3332,938,4099,1464.0,2026.0,466.0,6202,103.0,853046155.0,1057428.0,820806.0,0.025,40.0
2022-03-31,305,3313,889,3956,1442.0,1949.0,488.0,6203,110.0,853999907.0,953752.0,815508.0,0.026,38.5
2022-04-01,313,3295,878,3967,1424.0,1862.0,485.0,6205,114.0,854916071.0,916164.0,807614.0,0.026,38.5
2022-04-02,298,3330,855,4015,1391.0,1802.0,435.0,6209,97.0,855512914.0,596843.0,803050.0,0.027,37.0
2022-04-03,293,3333,830,3998,1121.0,1794.0,431.0,6206,84.0,855828869.0,315955.0,800176.0,0.028,35.7
2022-04-04,279,2815,838,3460,1175.0,1764.0,432.0,5583,83.0,856524470.0,695601.0,798552.0,0.028,35.7
2022-04-05,285,2815,839,3453,1420.0,1713.0,430.0,5583,84.0,857599944.0,1075474.0,801602.0,0.03,33.3
2022-04-06,295,3334,936,4105,1425.0,1705.0,443.0,6200,79.0,858598868.0,998924.0,793245.0,0.031,32.3
2022-04-07,300,3287,872,3955,1471.0,1723.0,445.0,6207,107.0,859539556.0,940688.0,791378.0,0.032,31.2
2022-04-08,303,3292,882,3954,1505.0,1682.0,426.0,6205,88.0,860455560.0,916004.0,791356.0,0.034,29.4
2022-04-09,279,3338,828,3984,1369.0,1590.0,406.0,6202,75.0,861049283.0,593723.0,790910.0,0.035,28.6
2022-04-10,286,3361,826,3982,1247.0,1534.0,403.0,6200,161.0,861365940.0,316657.0,791010.0,0.036,27.8
2022-04-11,282,2810,840,3452,1207.0,1568.0,395.0,5581,96.0,862048879.0,682939.0,789201.0,0.037,27.0
2022-04-12,280,2801,841,3457,1516.0,1527.0,426.0,5577,143.0,863013627.0,964748.0,773383.0,0.04,25.0
2022-04-13,299,3321,919,4121,1506.0,1522.0,448.0,6201,75.0,863930194.0,916567.0,761618.0,0.043,23.3
2022-04-14,302,3288,876,3965,1536.0,1548.0,444.0,6197,81.0,864753184.0,822990.0,744804.0,0.045,22.2
2022-04-15,292,3302,862,3992,1626.0,1529.0,424.0,6194,79.0,865461393.0,708209.0,715119.0,0.048,20.8
2022-04-16,280,3338,831,4009,1485.0,1457.0,419.0,6185,79.0,865920124.0,458731.0,695834.0,0.051,19.6
2022-04-17,282,3340,823,4013,1280.0,1432.0,426.0,6188,150.0,866188819.0,268695.0,688983.0,0.051,19.6
2022-04-18,290,2802,839,3450,1396.0,1450.0,406.0,5570,91.0,866753495.0,564676.0,672088.0,0.052,19.2
2022-04-19,286,2798,842,3463,1700.0,1485.0,409.0,5578,84.0,867560644.0,807149.0,649574.0,0.053,18.9
2022-04-20,303,3312,918,4107,1797.0,1445.0,457.0,6193,92.0,868386612.0,825968.0,636631.0,0.054,18.5
2022-04-21,303,3271,884,3966,1806.0,1486.0,450.0,6196,80.0,869162583.0,775971.0,629914.0,0.055,18.2
2022-04-22,285,3286,865,3980,1889.0,1489.0,426.0,6198,80.0,869925154.0,762571.0,637680.0,0.055,18.2
2022-04-23,284,3331,833,3994,1871.0,1453.0,429.0,6198,70.0,870428468.0,503314.0,644049.0,0.055,18.2
2022-04-24,283,3344,819,4012,1608.0,1446.0,426.0,6198,72.0,870719049.0,290581.0,647176.0,0.056,17.9
2022-04-25,282,2820,833,3476,1679.0,1507.0,434.0,5584,75.0,871461991.0,742942.0,672642.0,0.058,17.2
